HeadlineText;Author;NamedEntitiesClaim;NamedEntitiesArticle;Keywords;Source;RatingName
1.4062679671199574;1.747303293635278;-0.8071326840529561;-0.018743936161434164;0.22644421431780629;-0.6189232138422548;0
0.09358343890037166;-0.12968759805728378;0.1580281634764664;-0.7128002631537884;-1.0396162695685889;1.116907408887747;0
-1.0920671027173185;1.9335695653299596;1.726414540711778;-0.018743936161434164;1.4531453049227592;-0.6189232138422548;0
-0.08520513483562926;0.47209574126399556;-1.503162141405905;-2.0905538674818946;0.7053168325753547;-0.6189232138422548;0
-1.2049862019190034;-1.018034432293458;0.5060428921529408;-0.018743936161434164;1.4465854060425187;-0.6189232138422548;0
0.07946855150016105;0.7729874109246352;-0.1714257796705961;-1.7383461791574164;-0.9149781908440214;-0.6189232138422548;0
0.785212921510691;0.6153774887214429;-0.32455226028824485;-0.018743936161434164;0.39044168632381604;-0.6189232138422548;1
0.21591246303553016;0.4291112170267613;0.7751742823294144;0.12628275903099806;1.5646635858868456;-0.6189232138422548;1
-0.01463069783457627;-0.12968759805728378;-1.642368032876495;-0.4849011707085378;-0.8034599098799349;1.116907408887747;1
0.14533802603447718;-0.12968759805728378;-1.3732366427000213;-0.018743936161434164;-1.7546452475147913;1.116907408887747;0
0.399405999238268;-0.4592356172094129;-0.12966401222941917;-1.7383461791574164;-0.9608974830057042;-0.6189232138422548;1
0.8228526212445859;-0.12968759805728378;-1.0809042706117826;1.773371654430764;-1.144574651652435;1.116907408887747;1
1.062805707048166;1.6899905946522988;1.5315262926529523;0.3023866031932372;-0.11467052745469396;-0.6189232138422548;0
-1.6895973359929006;-0.12968759805728378;-0.38487481325883377;-0.018743936161434164;-1.7415254497543105;1.116907408887747;1
-1.4449392877225835;-1.3619106261913319;0.12554678879999545;-0.018743936161434164;0.23300411319804668;-0.6189232138422548;0
0.818147658777849;1.3604425755001697;1.69857336241766;0.8410571853365569;-0.9018583930835407;-0.6189232138422548;0
0.08887847643363478;2.2774457592278337;0.1441075743294074;0.6442352418611131;0.5150797650483834;-0.6189232138422548;1
0.3523563745708993;1.1885044785512329;-1.4381993920529632;1.8873212006533895;0.6331579448927104;-0.6189232138422548;0
-0.15107460936994538;0.11389137262037691;-0.9602591646706049;1.566190661298718;-0.6066629434727232;-0.6189232138422548;0
-1.4449392877225835;-1.3619106261913319;0.12554678879999545;-0.018743936161434164;0.23300411319804668;-0.6189232138422548;0
-0.9415083037817389;-0.7314709373785631;-0.4359169734647167;1.3279325191968652;-0.8952984942033003;-0.6189232138422548;0
1.7309103773248011;-0.12968759805728378;0.6498889800058837;-0.018743936161434164;-1.2692127303770024;1.116907408887747;1
-0.04756543510173433;2.062523138041662;-0.250309118170597;-0.018743936161434164;-0.19338931401757864;-0.6189232138422548;0
0.22061742550226704;0.08523502312888741;-1.1412268235823717;-0.018743936161434164;0.4298010796052584;-0.6189232138422548;0
-0.1369597219697348;0.2858294695693138;-0.3709542241117748;-0.018743936161434164;0.1608452255154024;-0.6189232138422548;0
-0.2922234833720514;-1.3762388009370765;0.12090659241764246;-0.018743936161434164;1.0398716754676145;-0.6189232138422548;0
-1.1532316147848978;-0.9034090343275;-0.46375815175883467;-1.7694233281272231;-0.7247411233170502;-0.6189232138422548;0
1.3074637553184831;-0.12968759805728378;1.675372380505895;1.9805526475628101;1.4793849004437207;1.116907408887747;1
0.4605705113058472;-1.5911614221232477;-0.950978771905899;0.8410571853365569;-0.14747002185589592;-0.6189232138422548;1
-0.23576393377120897;-0.12968759805728378;1.4990449179764813;-0.018743936161434164;-1.5578482811075796;1.116907408887747;0
1.4721374416542734;-0.12968759805728378;0.13018698518234845;1.9183983496231962;-1.1380147527721947;1.116907408887747;0
0.8510823960450071;-0.12968759805728378;1.053586065270594;-0.018743936161434164;0.8037153157789606;1.116907408887747;1
-0.9415083037817389;-0.7314709373785631;-0.4359169734647167;1.3279325191968652;-0.8952984942033003;-0.6189232138422548;0
-0.3157482957057357;-0.12968759805728378;0.5570850523588238;-0.018743936161434164;-1.6234472699099836;1.116907408887747;1
-0.6874403305779482;-1.8920530917838874;0.19514973453529033;0.3852590004460556;0.5609990572100662;-0.6189232138422548;1
-1.2426259016528984;-1.0753471312764369;-1.4799611594941402;-2.1527081654215086;1.4203458105215572;-0.6189232138422548;0
-0.024040622768050003;0.6153774887214429;-1.4010778209941392;-0.018743936161434164;0.9086736978628068;-0.6189232138422548;0
1.693270677590906;1.0022382068565512;0.8679782099764743;1.9598345482496056;0.4888401695274219;-0.6189232138422548;1
0.09358343890037166;-0.12968759805728378;0.1580281634764664;-0.7128002631537884;-1.0396162695685889;1.116907408887747;0
0.9404766829130076;2.291773933973578;0.3482762151529391;-0.018743936161434164;0.23300411319804668;-0.6189232138422548;0
0.12651817616752972;0.1425477221118664;-1.3361150716411974;-2.06983576816869;0.6987569336951144;-0.6189232138422548;0
0.2394372753692145;1.618349720923575;-0.6911277744941313;-1.7383461791574164;0.6069183493717488;-0.6189232138422548;0
-1.571973274324479;-0.12968759805728378;0.5942066234176477;1.6904992571779456;-1.7612051463950318;1.116907408887747;1
-0.5651113064427896;-0.12968759805728378;-0.7514503274647202;1.0793153274384097;-1.4528898990237333;1.116907408887747;1
0.13592810110100345;-1.3189261019540977;-1.1226660380529596;1.4418820654194904;0.23300411319804668;-0.6189232138422548;0
0.34765141210416245;1.1885044785512329;-1.540283712464729;-0.5366964189915493;0.6134782482519893;-0.6189232138422548;0
0.8557873585117439;1.2028326532969775;1.633610613064718;-0.018743936161434164;-0.6591421345146463;-0.6189232138422548;1
-1.2473308641196352;-0.12968759805728378;0.45036053556470496;-1.1375212990744827;-0.7509807188380118;1.116907408887747;1
0.3100117123702675;0.8016437604161247;-1.6191670509647298;-0.018743936161434164;0.23300411319804668;-0.6189232138422548;1
-1.393184700588478;0.22851677058633488;-1.1458670199647245;1.0689562777818076;1.4400255071622783;-0.6189232138422548;1
0.4229308115719523;-0.12968759805728378;-1.7073307822294368;-1.7383461791574164;-1.531608685586618;1.116907408887747;0
-1.4072995879886887;-1.3332542766998423;-1.3593160535529623;-2.0801948178252925;1.1973092485933838;-0.6189232138422548;0
-1.3743648507215305;-1.247285228225374;-1.3129140897294325;-0.018743936161434164;1.0923508665095376;-0.6189232138422548;0
-1.5437434995240578;-1.5911614221232477;-1.0205817176411938;-0.018743936161434164;1.1776295519526627;-0.6189232138422548;0
0.6111293102414269;-0.12968759805728378;-0.7560905238470732;-0.018743936161434164;1.551543788126365;1.116907408887747;1
-1.1438216898514242;-0.14401577280302852;-0.34311304581765684;1.7630126047741619;0.6987569336951144;-0.6189232138422548;0
-1.5766782367912158;-0.12968759805728378;-0.6400856142882484;-1.8108595267536325;-1.5840878766285411;1.116907408887747;1
1.0439858571812186;1.618349720923575;0.6730899619176486;1.5454725619855134;-0.941217786364983;-0.6189232138422548;1
-0.3533879954396306;-0.12968759805728378;1.3227174554470675;-1.6865509308744049;-1.2298533370955602;1.116907408887747;1
1.246299243250904;0.8159719351618694;-0.004378709905888355;-1.562242334995177;0.7118767314555952;-0.6189232138422548;0
-1.1202968775177398;-1.1756443544966502;1.717134147947072;-0.018743936161434164;1.3809864172401147;-0.6189232138422548;1
-1.6707774861259532;-1.8204122180551636;1.4294419722411864;0.7478257384271362;0.6200381471322296;-0.6189232138422548;1
0.361766299504373;-0.12968759805728378;-1.2711523222882555;1.0068019798421937;0.17396502327588317;-4.090584459302258;1
1.1898396936500615;1.8046159926182568;-0.31527186752353886;-0.9717765045688459;0.895553900102326;-0.6189232138422548;0
-1.2238060517859508;-1.0323626070392027;-1.3825170354647272;-1.520806136368768;0.8693143045813645;-0.6189232138422548;0
-0.3580929579063675;-0.14401577280302852;-0.18998656520000806;1.5558316116421158;-0.8821786964428195;-0.6189232138422548;0
0.5217350233734265;1.9192413905842147;-1.568124890758847;-0.018743936161434164;0.305163000880691;-0.6189232138422548;0
-0.1369597219697348;0.2858294695693138;-0.3709542241117748;-0.018743936161434164;0.1608452255154024;-0.6189232138422548;0
0.18768268823510897;-0.12968759805728378;-1.493881748641199;-1.9558862219460647;-1.7021660564728682;1.116907408887747;0
-0.8850487541808965;-0.5452046656838814;1.4387223650058925;-0.018743936161434164;-0.022831943131328504;-0.6189232138422548;0
-0.5462914565758421;-0.12968759805728378;0.9329409593294162;-0.3398744755161055;0.7840356191382394;1.116907408887747;1
0.02300900189931866;-0.12968759805728378;0.05130364668234756;-0.4538240217387309;-0.31146749386190564;1.116907408887747;1
0.9122469081125864;2.1484921865161306;-1.558844497994141;2.1566564917250495;0.8693143045813645;-0.6189232138422548;1
-0.14636964690320853;-0.12968759805728378;-0.6215248287588364;-1.80050047709703;-1.56440817998782;1.116907408887747;1
-1.012082740782792;-0.788783636361542;0.47820171385882293;-0.018743936161434164;-0.855939100921858;-0.6189232138422548;1
-1.5296286121238472;0.2141885958405901;0.18122914538823137;-0.9510584052556413;-1.0527360673290695;-0.6189232138422548;0
-0.23576393377120897;-0.12968759805728378;1.4990449179764813;-0.018743936161434164;-1.5578482811075796;1.116907408887747;0
1.4297927794536416;2.0481949632959173;-0.4405571698470697;-0.018743936161434164;0.2854833042399698;-0.6189232138422548;1
-0.974443041048897;-0.9607217333104789;1.5176057035058934;-0.018743936161434164;0.16740512439564278;-0.6189232138422548;1
-0.6450956683773164;-0.12968759805728378;1.2763154916235377;0.9653657812157845;-1.544728483347099;1.116907408887747;1
-1.5108087622568998;-0.12968759805728378;-0.013659102670594342;-1.5829604343083818;-1.1052152583709927;1.116907408887747;1
-1.4966938748566891;-1.5051923736487793;-0.11110322670000719;-0.018743936161434164;-0.19994921289781903;-0.6189232138422548;0
-1.0497224405166867;-0.12968759805728378;-1.3314748752588443;-0.018743936161434164;-1.5578482811075796;1.116907408887747;1
1.1051503692487978;1.5037243229576172;-0.899936611700016;-0.018743936161434164;0.14116552887468123;-0.6189232138422548;0
-0.9932628909158444;-0.4878919667009024;0.7519733004176495;-0.018743936161434164;0.44292087736573915;-0.6189232138422548;0
-0.39102769517352554;-0.18700029704026275;-1.4474797848176693;-0.018743936161434164;-0.3967461793050307;-0.6189232138422548;0
-0.4992418319084735;-0.12968759805728378;0.5710056415058827;-0.018743936161434164;-1.6562467643111856;1.116907408887747;1
-1.1720514646518454;-0.9750499080562237;0.4921223030058819;-0.8578269583462206;1.0857909676292974;-0.6189232138422548;0
-1.2143961268524772;-0.12968759805728378;1.0025439050647111;-0.018743936161434164;-0.737860921077531;1.116907408887747;1
0.8793121708454283;-0.12968759805728378;1.1974321531235368;1.1932648736610352;-1.3676112135806082;1.116907408887747;1
1.133380144049219;-0.12968759805728378;1.025744886976476;1.597267810268525;1.1251503609107396;1.116907408887747;0
0.48409532363953156;-0.12968759805728378;-0.8117728804353092;-1.178957497700892;-0.7706604154787329;1.116907408887747;1
1.1145602941822716;1.747303293635278;0.33435562600588015;-0.018743936161434164;0.2854833042399698;-0.6189232138422548;1
1.4956622539879578;-0.5452046656838814;-0.15286499414118412;0.8721343343063638;-0.2130690106582998;-0.6189232138422548;1
-1.4731690625230047;-1.4908641989030347;0.04202325391764158;-0.018743936161434164;-0.5607436513110404;-0.6189232138422548;0
0.6581789349087955;-0.12968759805728378;0.9375811557117693;-1.593319483964984;-1.111775157251233;1.116907408887747;1
0.3758811869045836;-1.8490685675466532;-1.2989935005823734;-0.018743936161434164;-0.4098659770655115;-0.6189232138422548;0
-0.38161777024005183;-0.12968759805728378;-1.2804327150529613;1.0068019798421937;0.9217934956232876;-4.090584459302258;1
-1.426119437855636;-1.8777249170381427;-1.0948248597588417;1.5247544626723089;0.5150797650483834;-0.6189232138422548;0
0.9028369831791127;-0.5881891899211156;0.7844546750941205;1.1103924764082167;-0.18682941513733825;-0.6189232138422548;0
0.3758811869045836;-1.8490685675466532;-1.2989935005823734;-0.018743936161434164;-0.4098659770655115;-0.6189232138422548;0
-0.21223912143752466;-0.12968759805728378;0.9561419412411812;0.11592370937439576;1.0595513721083358;1.116907408887747;1
-0.762719730045738;1.732975118889533;0.5617252487411768;-1.2307527459839036;-0.5804233479517616;-0.6189232138422548;1
-0.8803437917141597;-0.12968759805728378;-1.1087454489059008;-0.5781326176179584;0.049326944551315775;1.116907408887747;1
-0.31104333323899885;-0.12968759805728378;-0.7932120949058972;-0.018743936161434164;-1.5250487867063778;1.116907408887747;1
-0.5557013815093159;-0.12968759805728378;0.2693928766529382;-1.3032660935801197;-1.5512883822273393;1.116907408887747;1
-0.24046889623794585;-0.14401577280302852;1.099988029094124;-0.018743936161434164;0.8693143045813645;-0.6189232138422548;1
0.9545915703132182;-0.8031118111072868;0.7148517293588256;-0.018743936161434164;0.8168351135394414;-0.6189232138422548;0
-1.0967720651840556;-0.12968759805728378;-0.6122444359941305;-0.018743936161434164;-1.446330000143493;1.116907408887747;1
1.6838607526574325;1.5896933714320858;0.7705340859470614;2.1980926903514586;0.3379624952818929;-0.6189232138422548;0
-1.7037122233931112;-0.12968759805728378;1.1185488146235358;-2.111271966795099;1.0070721810664127;1.116907408887747;1
1.3356935301189043;1.6613342451608093;0.19978993091764333;-1.386138490832938;-0.9149781908440214;-0.6189232138422548;1
1.5615317285222738;-0.9463935585647343;-0.45911795537648165;0.9964429301855914;-0.3377070893828672;-0.6189232138422548;0
-1.1626415397183716;0.6010493139756983;-0.5797630613176595;-1.6658328315612;1.315387428437711;-0.6189232138422548;1
-1.252035826586372;-0.12968759805728378;-1.5866856762882589;1.3175734695402628;-1.5578482811075796;1.116907408887747;1
-0.7674246925124748;-0.12968759805728378;0.8215762461529443;-0.5056192700217423;1.0070721810664127;2.852738031617749;0
